metric,scope,mean,std,seed_0,seed_1,seed_2
B_acf_sq_r_funct_cvar95,per-asset-mean,15.51889486,0.45784434,15.252536958373206,15.140974734857773,16.163172888090443
B_roll_vol_hist_funct,per-asset-mean,69497.42293084,491.66372577,69600.65274293403,68850.31870224517,70041.29734734714
B_roll_vol_hist_der,per-asset-mean,14117.90215768,2473.77276889,14518.680586940876,16927.306965265387,10907.718920835297
B_roll_vol_hist_sec_der,per-asset-mean,33300.55968532,7452.31400457,33994.21804338606,42061.12336020937,23846.337652351125
B_roll_vol_hist_funct_pct,per-asset-mean,42.82020452,6.07518638,43.19399034337677,50.06682003105804,35.1998032000422
B_roll_vol_hist_der_pct,per-asset-mean,1310100.26458087,536135.43271803,1158148.4459657297,2029383.8661619625,742768.4816149127
B_roll_vol_hist_sec_der_pct,per-asset-mean,950779.49040938,260041.58875979,812919.7616863499,1314969.3473611216,724449.3621806541
B_roll_vol_hist_funct_nrmse,per-asset-mean,10.00204725,0.20224356,9.760453921879815,10.255426669094144,9.990261160801317
B_roll_vol_hist_der_nrmse,per-asset-mean,21.95326653,2.07493528,21.47123940113479,24.70102539653967,19.68753478225444
B_roll_vol_hist_sec_der_nrmse,per-asset-mean,81.01860946,10.38258609,81.33902865256489,93.57139084790246,68.14540888660255
B_roll_vol_hist_funct_cvar90,per-asset-mean,25.83423293,0.64368377,24.971999547802422,26.51815070029297,26.01254855627154
B_roll_vol_hist_funct_cvar95,per-asset-mean,31.15051392,1.10582162,29.632076415408456,32.23380493603864,31.58566040127645
B_tail_surv_funct,per-asset-mean,0.00680409,0.00017238,0.0066207920751524445,0.007034936262063078,0.006756539697557533
B_tail_surv_der,per-asset-mean,7.384e-05,5.22e-06,6.6639473819323e-05,7.603091479024609e-05,7.883571269985914e-05
B_tail_surv_sec_der,per-asset-mean,9.143e-05,1.089e-05,7.826075240433572e-05,9.110891936731502e-05,0.00010492326697396535
B_tail_surv_funct_pct,per-asset-mean,17.90543663,1.1972805,18.473547503593892,19.002742256645057,16.240020117193414
B_tail_surv_der_pct,per-asset-mean,44.16828319,0.74482836,43.65977918372571,45.2214229761097,43.62364741020795
B_tail_surv_sec_der_pct,per-asset-mean,121248.9084258,3667.74245049,116236.90974024942,122598.01369099211,124911.80184614366
B_tail_surv_funct_nrmse,per-asset-mean,8.573415,0.11900501,8.414546379006634,8.700951892126294,8.604746720673088
B_tail_surv_der_nrmse,per-asset-mean,74.36530012,2.20374895,71.2849484663561,76.31576781618756,75.49518406618091
B_tail_surv_sec_der_nrmse,per-asset-mean,117.00342182,4.89088291,110.3021098509546,118.87069757748245,121.83745802601115
B_tail_surv_funct_cvar90,per-asset-mean,14.20808826,0.33934402,13.740503733268248,14.535449117244085,14.348311925367089
B_tail_surv_funct_cvar95,per-asset-mean,14.69162309,0.41053666,14.137981259501467,15.119841049132704,14.817046968311747
grid_tvd,per-asset-mean,3.68251801,0.13823863,3.876193364461263,3.6087512969970703,3.562609354654948
A19_pred_score_gru,per-asset-mean,0.00363679,2.927e-05,0.0036463750000000003,0.0035971249999999996,0.003666875
A19_pred_score_mlp,per-asset-mean,0.00377608,4.5e-05,0.0037894999999999995,0.0038232500000000003,0.0037155
