metric,scope,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A17_terminal_ks,per-asset-mean,0.01466064,0.00126563,0.015594482421875,0.0141754150390625,0.012420654296875,0.0151824951171875,0.01593017578125
A21_acf_abs,per-asset-mean,0.0010659,0.00013856,0.0008736735199252807,0.0010534997561752345,0.0012411674750994618,0.001198357228690001,0.0009628248948181626
A22_acf_sq,per-asset-mean,0.0011071,8.819e-05,0.0009945922236488107,0.0010405243245497921,0.0012396787237821875,0.0011699761117938106,0.0010907338980487295
A23_acf_lag1_abs_error,per-asset-mean,0.00103756,0.00018048,0.0009365251957613356,0.0011699698613502063,0.0012830030565008773,0.0010343610174199354,0.0007639420825927149
A24_acf_lag1_sq_error,per-asset-mean,0.00103636,0.0001765,0.0011649919971881235,0.0011367713759090903,0.0012171702287743901,0.0009103487047237187,0.0007525180750926463
A26_std_error,per-asset-mean,0.00174492,0.00077456,0.002082651110016029,0.002354251952613101,0.0009448683656009538,0.0026366937614282215,0.0007061419192757323
A27_logreturn_std_error,per-asset-mean,2.213e-05,4.39e-06,1.9969480792635195e-05,2.562494386774668e-05,1.4419159255578233e-05,2.538482660677764e-05,2.5230592655947973e-05
A28_kurtosis_ratio,per-asset-mean,1.00020524,0.0028897,1.004503982619117,1.0021260709926718,0.999834086535351,0.9983634147854077,0.9961986218335561
A29_sigma_mean_error,per-asset-mean,0.00033179,6.079e-05,0.0003201479861218645,0.0003859849770760197,0.00022023380712990134,0.0003832746172925082,0.0003493073613787291
A30_vol_path_rmse,per-asset-mean,0.15962422,0.02341391,0.13503105020507628,0.15946984143285536,0.20352005510596038,0.14644199722793463,0.15365816405459284
A31_rolling_vol_ks,per-asset-mean,0.00208015,0.00010511,0.002092183842832742,0.0022542853104440957,0.0019317503400177287,0.0020931722664157826,0.0020293571688385914
A32_vol_of_vol_error,per-asset-mean,1.136e-05,3.66e-06,9.89194153472214e-06,1.4296299345803096e-05,5.850056765210052e-06,1.0412718568106826e-05,1.635847696894303e-05
A33_sigma_corr,per-asset-mean,-0.00013531,0.0015725,-0.0002760772102871785,-0.00026212236417164417,-0.0013128374196405394,0.002811784839659808,-0.0016373031856733314
A34_sigma_rmse,per-asset-mean,0.10129472,0.00012061,0.10129501134046535,0.10121496994341823,0.1013376410660771,0.10113428999531629,0.10149168833349574
B_log_ret_hist_funct,per-asset-mean,0.01947037,0.00070211,0.01952158938036027,0.020657494344611164,0.018459546536604338,0.01940794116172786,0.01930527869543741
B_log_ret_hist_der,per-asset-mean,0.03695725,0.00068969,0.03761547441152001,0.03795524557180313,0.03631140304223208,0.03634822310806696,0.036555886192144255
B_log_ret_hist_sec_der,per-asset-mean,0.10976006,0.00284093,0.11125223326994887,0.11373828904133035,0.10517838449598393,0.10999203625965742,0.10863935464592164
B_log_ret_hist_funct_pct,per-asset-mean,1.30197588,0.05043795,1.3634850203184707,1.2525560438056533,1.2340996945669527,1.3170050890706566,1.3427335429093175
B_log_ret_hist_der_pct,per-asset-mean,32.32294674,3.27833286,29.920026672618285,38.819868466498605,30.62637731497666,31.10049972370835,31.14796152490851
B_log_ret_hist_sec_der_pct,per-asset-mean,497.69069739,67.42358425,440.0982089365469,624.7521226866868,482.4475316727446,442.5990090011587,498.5566146713171
B_log_ret_hist_funct_nrmse,per-asset-mean,0.3601491,0.00657076,0.3611101571188656,0.37114226123382993,0.35059968112632295,0.3590422050839409,0.35885118161774765
B_log_ret_hist_der_nrmse,per-asset-mean,10.98944881,0.1698747,11.117507093630156,11.202479118409352,11.010838776803956,10.717784546779441,10.898634537391494
B_log_ret_hist_sec_der_nrmse,per-asset-mean,36.36525425,0.75028372,36.93532864843417,37.30689917883322,36.28574872268764,35.114821145361375,36.18347354215746
B_log_ret_hist_funct_cvar90,per-asset-mean,0.83387543,0.02199114,0.832657153869867,0.8751922399390129,0.8126148361880535,0.8181302297239479,0.8307827003033279
