metric,asset,seed_0,seed_1,seed_2,mean
A29_sigma_mean_error,7,0.0009158561448225841,0.001619166669113879,0.0025808470634391314,0.00170529
A2_abs_r_q95_error,0,1.3182326109362967e-05,3.71637060763159e-05,5.721024462323934e-05,3.585e-05
A2_abs_r_q95_error,1,4.991618367542437e-05,2.613571631910976e-05,6.921739217147444e-05,4.842e-05
A2_abs_r_q95_error,2,0.0002289562296218685,0.00026050950517855244,0.00018279864214170176,0.00022409
A2_abs_r_q95_error,3,0.0005375715757744452,0.0005446375657595776,0.0004519009262223964,0.00051137
A2_abs_r_q95_error,4,0.00043235254349367346,0.00016246419574859178,4.599472836606228e-05,0.0002136
A2_abs_r_q95_error,5,0.0004124056917680359,0.0004326795547746178,1.0973811950609454e-05,0.00028535
A2_abs_r_q95_error,6,0.0001832423544133781,0.00018901037252185438,0.0002830427978996091,0.00021843
A2_abs_r_q95_error,7,6.255201120998997e-05,1.6530485483556845e-05,0.00015564447808058698,7.824e-05
A30_vol_path_rmse,0,0.03361832348663171,0.04475286783400571,0.013363063456383373,0.03057808
A30_vol_path_rmse,1,0.013278071154235252,0.05299156340264823,0.034531352567126784,0.03360033
A30_vol_path_rmse,2,0.07310150483252403,0.18505611178048226,0.05705313911619991,0.10507025
A30_vol_path_rmse,3,0.2523465876279748,0.42206386893046083,0.18363703363033546,0.28601583
A30_vol_path_rmse,4,0.32886371252395064,0.09916014510758923,0.02099229204178563,0.14967205
A30_vol_path_rmse,5,0.27500836150084096,0.255897663801875,0.015710019462045793,0.18220535
A30_vol_path_rmse,6,0.03505915521196246,0.033650613319169916,0.0960416902485963,0.05491715
A30_vol_path_rmse,7,0.10733766080055072,0.11533093876351008,0.021443530569844094,0.08137071
A31_rolling_vol_ks,0,0.0341743944783198,0.047097306910569126,0.09349064193766937,0.05825411
A31_rolling_vol_ks,1,0.06525237127371272,0.09977610518292682,0.12344914464769649,0.09615921
A31_rolling_vol_ks,2,0.33870045731707316,0.312280339600271,0.31465161331300817,0.32187747
A31_rolling_vol_ks,3,0.3202251651422764,0.2670488228319783,0.26881404556233063,0.28536268
A31_rolling_vol_ks,4,0.1824663363821138,0.11889979251355015,0.09512089261517614,0.13216234
A31_rolling_vol_ks,5,0.06194687923441733,0.06970909552845539,0.03828971883468835,0.05664856
A31_rolling_vol_ks,6,0.11538257960704607,0.16123602642276424,0.16024358485772355,0.14562073
A31_rolling_vol_ks,7,0.17861566310975607,0.2420207698170732,0.2699890963753388,0.23020851
A32_vol_of_vol_error,0,4.311731245812487e-05,9.050328517829496e-05,2.259001373810046e-05,5.207e-05
A32_vol_of_vol_error,1,2.4505352380287842e-05,0.00010456412442081856,1.2105558796645017e-05,4.706e-05
A32_vol_of_vol_error,2,4.165984814673323e-05,0.000138436823933228,3.2765038086738165e-05,7.095e-05
A32_vol_of_vol_error,3,0.00023076775358636719,0.0004126353130859642,0.0002750390586379068,0.00030615
A32_vol_of_vol_error,4,0.0002947758336571748,0.0001077834091317058,3.1182720542803036e-05,0.00014458
A32_vol_of_vol_error,5,0.00027345788622072057,0.00027637416796103735,3.657975974413242e-05,0.00019547
A32_vol_of_vol_error,6,1.8313987131926166e-05,8.358763943628819e-06,5.1116693554978236e-05,2.593e-05
A32_vol_of_vol_error,7,4.7068944602207316e-05,8.945135464539714e-05,1.539606511432028e-05,5.064e-05
A3_abs_r_q99_error,0,7.168961181831086e-05,0.0002506444527115117,2.814487555964423e-06,0.00010838
A3_abs_r_q99_error,1,0.00012596881714745187,0.00023409001642922794,0.00014126872145476393,0.00016711
A3_abs_r_q99_error,2,0.000259569791323687,0.0005570367986072876,0.0002015607782476956,0.00033939
A3_abs_r_q99_error,3,0.0008556499413637916,0.0018186451762649703,0.0008697429993093217,0.00118135
A3_abs_r_q99_error,4,0.001046569063098119,0.00039066819040122804,2.475913589488005e-05,0.00048733
A3_abs_r_q99_error,5,0.0013032311103943718,0.0012959509576705363,6.094657338969996e-05,0.00088671
A3_abs_r_q99_error,6,0.00016815938869729763,8.742178888798344e-05,0.00042141373895757724,0.00022566
A3_abs_r_q99_error,7,0.0005138660011953624,0.0005697630569676836,2.4880339936386893e-05,0.0003695
A4_tail_qq_error,0,1.834011147344174e-05,4.8607874200872476e-05,5.077879437575268e-05,3.924e-05
A4_tail_qq_error,1,5.233006771859647e-05,3.926943562496646e-05,7.462716173834822e-05,5.541e-05
A4_tail_qq_error,2,0.00023108383729922985,0.0002744141160525078,0.00015332503216079253,0.00021961
A4_tail_qq_error,3,0.0005332287574736996,0.0005970047150050889,0.0005030220588460343,0.00054442
A4_tail_qq_error,4,0.00045285208730003266,0.0001621955879754376,4.3497512544104374e-05,0.00021952
A4_tail_qq_error,5,0.00043412895919558894,0.0004512263722910306,1.3042237351124845e-05,0.00029947
